"","survey_code","rating.variable","excluded","problems","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","main.rating","emot","time.spent","face","female","seen.face.before"
"99445757.28",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,38,5,8.357,"28",0,0
"87786538.28",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,98,21,9.307,"28",0,0
"85547776.28",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,8,0,7.08,"28",1,0
"19071077.28",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,5.794,"28",0,0
"36796684.28",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,83,0,12.546,"28",0,0
"92872603.28",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,8,6.525,"28",0,0
"25132135.28",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,92,-34,13.668,"28",0,0
"29677744.28",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,10.565,"28",1,0
"21575119.28",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,24,0,12.992,"28",1,0
"17350089.28",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,100,0,7.07,"28",1,0
"78584558.28",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,5,0,8.045,"28",1,0
"35118750.28",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,4.886,"28",0,0
"19405606.28",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,5.358,"28",1,0
"47785580.28",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,-1,8.206,"28",0,0
"22119787.28",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,43,21,9.436,"28",1,0
"70126906.28",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,0,14.54,"28",1,0
"35542605.28",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,3,0,9.165,"28",0,0
"53729894.28",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,30,0,12.978,"28",1,0
"18367701.28",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,-25,11.801,"28",1,0
"77522393.28",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,95,5,15.961,"28",1,0
"94417992.28",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,9,0,36.004,"28",1,0
"93643997.28",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,85,0,7.159,"28",0,0
"14661991.28",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,43,12.45,"28",0,0
"12102073.28",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,0,0,9.589,"28",1,0
"59186701.28",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,86,-17,6.762,"28",1,0
"21219262.28",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,92,0,13.676,"28",1,0
"58422882.28",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,55,0,9.343,"28",0,0
"89284483.28",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,27,-31,8.903,"28",1,0
"12519221.28",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,99,0,15.203,"28",1,0
"61231826.28",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,9.705,"28",1,0
"91817739.28",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,86,0,12.865,"28",0,0
"17171596.28",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,1,20.764,"28",0,0
"47481076.28",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,8.997,"28",1,0
"18104407.28",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,90,0,26.999,"28",1,0
"28902932.28",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,95,0,17.945,"28",0,0
"85501883.28",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,0,8.722,"28",1,0
"69719298.28",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,1,30,9.774,"28",1,0
"80907912.28",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,0,15.358,"28",1,0
"81351852.28",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,55,0,41.122,"28",1,0
"20105010.28",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,4,NA,7.888,"28",1,0
"75328488.28",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,10,0,10.035,"28",0,0
"51854224.28",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,92,20,25.085,"28",1,0
"87631866.28",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,0,8.909,"28",1,0
"65318898.28",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,10,0,18.859,"28",1,0
"87693660.28",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-63,15.923,"28",1,0
"55545755.28",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,64,0,17.172,"28",1,0
"97096318.28",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,10,0,30.594,"28",0,0
"61903904.28",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,10,7.715,"28",1,0
"93999607.28",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,90,0,23.462,"28",1,0
"87082835.28",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,50,0,11.293,"28",1,1
"50542028.28",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,43,-29,9.191,"28",0,0
"66511201.28",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,41,1,10.817,"28",0,1
"10067756.28",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,25.885,"28",0,0
"10870722.28",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,96,0,331.494,"28",0,0
"21990744.28",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,10,-5,23.635,"28",0,0
"49204422.28",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,97,0,11.525,"28",0,0
"57540092.29",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,14,78,6.011,"29",0,0
"90848727.29",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,23,-36,6.298,"29",0,0
"52139761.29",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,62,60,4.823,"29",0,0
"22126544.29",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,23,81,13.783,"29",0,0
"98199656.29",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,83,0,60.444,"29",1,0
"87459225.29",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,3,0,5.004,"29",0,0
"30229826.29",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,7,0,11.879,"29",0,0
"11142631.29",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,81,81,12.245,"29",1,0
"67914440.29",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,12,0,6.499,"29",1,0
"46031764.29",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,20,100,10.489,"29",1,0
"99445757.29",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,44,8,7.255,"29",0,0
"87786538.29",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,80,100,7.019,"29",0,0
"85547776.29",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,55,86,18.819,"29",1,0
"19071077.29",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,6.113,"29",0,0
"36796684.29",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,83,3,18.55,"29",0,1
"92872603.29",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,93,42,6.446,"29",0,0
"25132135.29",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,27,12.24,"29",0,0
"29677744.29",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,59,10.584,"29",1,0
"21575119.29",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,29,68,23.839,"29",1,1
"17350089.29",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,90,25,26.039,"29",1,0
"78584558.29",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,10,85,12.952,"29",1,0
"35118750.29",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,39,13.515,"29",0,0
"19405606.29",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,42,8.769,"29",1,1
"47785580.29",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,17,57,9.064,"29",0,0
"22119787.29",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,51,96,15.194,"29",1,0
"70126906.29",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,84,69,16.991,"29",1,0
"35542605.29",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,11,0,5.926,"29",0,0
"53729894.29",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,45,90,23.772,"29",1,0
"18367701.29",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,3,63,10.036,"29",1,0
"77522393.29",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,80,85,21.531,"29",1,0
"94417992.29",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,10,36,52.481,"29",1,0
"93643997.29",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,88,0,6.166,"29",0,0
"14661991.29",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,93,100,6.581,"29",0,0
"12102073.29",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,27,50,18.02,"29",1,0
"59186701.29",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,70,59,43.424,"29",1,0
"21219262.29",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,91,82,19.799,"29",1,0
"58422882.29",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,70,30,10.922,"29",0,0
"89284483.29",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,41,54,8.204,"29",1,1
"12519221.29",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,100,64,15.835,"29",1,0
"61231826.29",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,93,0,11.783,"29",1,0
"91817739.29",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,93,79,12.774,"29",0,0
"17171596.29",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,10,75,28.35,"29",0,0
"47481076.29",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,90,80,11.503,"29",1,0
"18104407.29",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,80,80,18.538,"29",1,0
"28902932.29",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,27,38,28.111,"29",0,0
"85501883.29",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,9,22,13.799,"29",1,0
"69719298.29",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,38,92,17.018,"29",1,0
"80907912.29",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,100,12.684,"29",1,0
"81351852.29",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,60,40,22.434,"29",1,1
"20105010.29",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,6,49,6.203,"29",1,0
"75328488.29",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,18,25,8.653,"29",0,0
"51854224.29",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,88,38,7.443,"29",1,0
"87631866.29",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,30,44,16.164,"29",1,0
"65318898.29",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,40,20,21.615,"29",1,0
"87693660.29",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,41,14.341,"29",1,0
"55545755.29",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,65,10,11.207,"29",1,0
"97096318.29",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,23,38,12.518,"29",0,0
"61903904.29",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,42,14.114,"29",1,0
"93999607.29",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,100,60,30.847,"29",1,1
"87082835.29",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,0,28.533,"29",1,0
"50542028.29",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,41,23,6.745,"29",0,0
"66511201.29",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,47,1,10.722,"29",0,1
"10067756.29",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,100,80,60.633,"29",0,0
"10870722.29",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,100,41,13.603,"29",0,0
"21990744.29",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,40,45,20.524,"29",0,0
"49204422.29",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,91,95,14.717,"29",0,0
"57540092.30",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,62,0,4.381,"30",0,0
"90848727.30",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,40,-43,4.865,"30",0,0
"52139761.30",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,37,0,5.796,"30",0,0
"22126544.30",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,60,-10,10.109,"30",0,0
"98199656.30",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,92,0,8.415,"30",1,0
"87459225.30",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,10,0,7.207,"30",0,0
"30229826.30",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,89,0,11.441,"30",0,0
"11142631.30",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,77,-32,7.525,"30",1,0
"67914440.30",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,63,0,13.71,"30",1,0
"46031764.30",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,28,0,11.324,"30",1,0
"99445757.30",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,54,-21,6.797,"30",0,0
"87786538.30",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,46,5,30.125,"30",0,0
"85547776.30",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,40,0,7.523,"30",1,0
"19071077.30",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,5.266,"30",0,0
"36796684.30",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,67,0,11.976,"30",0,0
"92872603.30",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,79,0,4.296,"30",0,0
"25132135.30",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,67,0,12.148,"30",0,0
"29677744.30",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,8,0,9.793,"30",1,0
"21575119.30",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,60,-30,25.219,"30",1,0
"17350089.30",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,75,-20,12.452,"30",1,0
"78584558.30",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,55,10,13.49,"30",1,0
"35118750.30",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,1,-10,10.774,"30",0,0
"19405606.30",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,8,0,9.678,"30",1,0
"47785580.30",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,56,11,11.295,"30",0,0
"22119787.30",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,62,10,9.13,"30",1,0
"70126906.30",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,43,0,16.905,"30",1,0
"35542605.30",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,24,-9,5.346,"30",0,0
"53729894.30",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,75,-15,14.811,"30",1,0
"18367701.30",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,4,NA,17.739,"30",1,0
"77522393.30",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,75,0,20.567,"30",1,0
"94417992.30",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,29,-12,39.419,"30",1,1
"93643997.30",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,89,0,4.714,"30",0,0
"14661991.30",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,21,-61,8.329,"30",0,0
"12102073.30",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,69,-8,16.852,"30",1,0
"59186701.30",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,96,-20,6.073,"30",1,0
"21219262.30",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,92,-35,10.671,"30",1,1
"58422882.30",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,55,0,46.239,"30",0,0
"89284483.30",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,23,0,10.326,"30",1,1
"12519221.30",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,90,0,10.02,"30",1,0
"61231826.30",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,81,-8,9.489,"30",1,0
