"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX91871116.27","QTRX91871116","likeability","Not that I'm aware of. Ran smooth on this end.",0,40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",27,95,7.898,2,"28"
"QTRX29707802.27","QTRX29707802","likeability","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",27,39,3.769,2,"28"
"QTRX72269157.27","QTRX72269157","likeability","No.  Thank you",0,51,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",27,42,9.146,2,"28"
"QTRX99174730.27","QTRX99174730","likeability","No",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",27,71,12.346,2,"28"
"QTRX55435369.27","QTRX55435369","likeability","",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",27,25,7.409,2,"28"
"QTRX54053953.27","QTRX54053953","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",27,53,8.714,2,"28"
"QTRX59654414.27","QTRX59654414","likeability","the survey site was very slow",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",27,100,5.602,2,"28"
"QTRX42544723.27","QTRX42544723","likeability","No",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",27,0,10.91,2,"28"
"QTRX99072189.27","QTRX99072189","likeability","NO",0,29,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",27,-53,12.926,2,"28"
"QTRX13225144.28","QTRX13225144","likeability","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",28,83,6.836,1,"29"
"QTRX96685789.28","QTRX96685789","likeability","no",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",28,26,5.735,2,"29"
"QTRX26484213.28","QTRX26484213","likeability","no",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,-24,2.667,2,"29"
"QTRX64994849.28","QTRX64994849","likeability","None",0,49,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",28,61,8.118,2,"29"
"QTRX48350058.28","QTRX48350058","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,54,3.337,2,"29"
"QTRX21605429.28","QTRX21605429","likeability","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,0,4.212,2,"29"
"QTRX31394357.28","QTRX31394357","likeability","No",0,56,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",28,20,18.476,2,"29"
"QTRX53304542.28","QTRX53304542","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,69,4.52,2,"29"
"QTRX92399670.28","QTRX92399670","likeability","No",0,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,83,2.479,2,"29"
"QTRX44449196.28","QTRX44449196","likeability","no",0,55,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",28,56,14.831,2,"29"
"QTRX18797410.28","QTRX18797410","likeability","NO",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",28,0,7.117,2,"29"
"QTRX41792655.28","QTRX41792655","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",28,66,3.494,2,"29"
"QTRX31730462.28","QTRX31730462","likeability","no",0,28,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",28,36,7.661,2,"29"
"QTRX30728502.28","QTRX30728502","likeability","",0,29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,11,4.469,2,"29"
"QTRX54005738.28","QTRX54005738","likeability","",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,82,5.034,2,"29"
"QTRX89809862.28","QTRX89809862","likeability","none",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,100,8.552,2,"29"
"QTRX28482142.28","QTRX28482142","likeability","No",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",28,100,5.494,2,"29"
"QTRX19118887.28","QTRX19118887","likeability","No",0,39,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",28,94,7.018,2,"29"
"QTRX67496307.28","QTRX67496307","likeability","No",0,23,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",28,71,4.932,2,"29"
"QTRX91104654.28","QTRX91104654","likeability","nope",0,39,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,39,14.214,2,"29"
"QTRX75564846.28","QTRX75564846","likeability","No.",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,39,6.947,2,"29"
"QTRX71072847.28","QTRX71072847","likeability","No",0,18,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,15,7.68,2,"29"
"QTRX58161761.28","QTRX58161761","likeability","no",0,44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,-7,7.266,2,"29"
"QTRX25290217.28","QTRX25290217","likeability","No problems",0,22,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",28,40,8.407,2,"29"
"QTRX56211195.28","QTRX56211195","likeability","No",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",28,20,11.74,2,"29"
"QTRX30154538.28","QTRX30154538","likeability","No.",0,40,"c.2.Yr.Coll",1,1,0,0,0,1,0,0,0,0,"no",28,5,23.053,2,"29"
"QTRX15092959.28","QTRX15092959","likeability","No",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,39,4.221,2,"29"
"QTRX12120265.28","QTRX12120265","likeability","Nope!",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",28,63,10.011,2,"29"
"QTRX77669880.28","QTRX77669880","likeability","No problems, everything was clear. ",0,37,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",28,63,9.812,2,"29"
"QTRX35500213.28","QTRX35500213","likeability","No",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",28,100,7.839,2,"29"
"QTRX98367566.28","QTRX98367566","likeability","N/A",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",28,10,26.693,2,"29"
"QTRX29688075.28","QTRX29688075","likeability","no",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,84,4.333,2,"29"
"QTRX21646953.28","QTRX21646953","likeability","no",0,54,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",28,-98,7.764,2,"29"
"QTRX63542046.28","QTRX63542046","likeability","I did not. ",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,20,8.163,2,"29"
"QTRX19349372.28","QTRX19349372","likeability","Worked well. Thank you",0,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,62,8.404,1,"29"
"QTRX11165887.28","QTRX11165887","likeability","no",0,42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,29,5.756,2,"29"
"QTRX91580973.28","QTRX91580973","likeability","",0,51,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",28,20,9.453,2,"29"
"QTRX37787483.28","QTRX37787483","likeability","No",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",28,55,5.619,2,"29"
"QTRX71243376.28","QTRX71243376","likeability","No",0,44,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",28,-33,4.709,2,"29"
"QTRX92526761.28","QTRX92526761","likeability","no",0,59,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,-43,4.325,2,"29"
"QTRX93104510.28","QTRX93104510","likeability","",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",28,9,5.987,2,"29"
"QTRX14009304.28","QTRX14009304","likeability","no",0,44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,81,23.741,2,"29"
"QTRX83435732.28","QTRX83435732","likeability","",0,26,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,"no",28,31,32.044,2,"29"
"QTRX46976647.28","QTRX46976647","likeability","no not at all ",0,37,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",28,-39,5.52,2,"29"
"QTRX64983986.28","QTRX64983986","likeability","",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,5,6.177,2,"29"
"QTRX49895866.28","QTRX49895866","likeability","no",0,53,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",28,63,10.6,2,"29"
"QTRX50162608.28","QTRX50162608","likeability","No",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",28,64,4.716,1,"29"
"QTRX87901106.28","QTRX87901106","likeability","Nope",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,48,7.512,2,"29"
"QTRX53361705.28","QTRX53361705","likeability","Some pages had to be reloaded several times to get the pictures to appear.",0,39,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",28,63,12.999,2,"29"
"QTRX51146326.28","QTRX51146326","likeability","I experienced no confusion or technical problems.",0,25,"d.4.Yr.Coll",1,1,0,0,0,0,0,1,0,0,"no",28,82,9.881,1,"29"
"QTRX58442555.28","QTRX58442555","likeability","No",0,28,"d.4.Yr.Coll",0,0,1,0,0,0,0,0,0,0,"no",28,82,22.25,2,"29"
"QTRX35056138.28","QTRX35056138","likeability","no",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",28,100,11.513,2,"29"
"QTRX85575272.28","QTRX85575272","likeability","No",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",28,100,5.361,1,"29"
"QTRX60907046.28","QTRX60907046","likeability","nope",0,31,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",28,77,4.402,2,"29"
"QTRX64164466.28","QTRX64164466","likeability","No",0,29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",28,76,3.546,2,"29"
"QTRX68180706.28","QTRX68180706","likeability","NO",0,32,"d.4.Yr.Coll",0,0,0,0,1,0,0,0,0,0,"no",28,59,13.328,1,"29"
"QTRX73130266.28","QTRX73130266","likeability","Yes, the pictures were having issues loading - on numerous occasions. Also, had server error messages as well - a few times. ",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",28,82,19.002,2,"29"
"QTRX44814667.28","QTRX44814667","likeability","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",28,48,15.718,2,"29"
"QTRX30150608.28","QTRX30150608","likeability","",0,21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",28,70,NA,1,"29"
"QTRX19498746.28","QTRX19498746","likeability","Yes, technical problems. Slow-loading pictures, had to refresh pages to get pictures to load, which resulted in an error message. ",0,44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",28,99,6.469,2,"29"
"QTRX46151192.28","QTRX46151192","likeability","No",0,25,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",28,48,4.232,2,"29"
"QTRX98338939.29","QTRX98338939","likeability","No",0,32,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-44,16.512,2,"30"
"QTRX88434587.29","QTRX88434587","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-22,16.706,2,"30"
"QTRX73286051.29","QTRX73286051","likeability","No",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-65,3.277,2,"30"
"QTRX13225144.29","QTRX13225144","likeability","",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",29,-20,4.82,1,"30"
"QTRX18850941.29","QTRX18850941","likeability","No problems",0,46,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-15,6.443,2,"30"
"QTRX96685789.29","QTRX96685789","likeability","no",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-62,22.091,2,"30"
"QTRX26484213.29","QTRX26484213","likeability","no",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-21,8.668,2,"30"
"QTRX64994849.29","QTRX64994849","likeability","None",0,49,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-92,9.674,2,"30"
"QTRX23763466.29","QTRX23763466","likeability","none ",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-64,19.395,2,"30"
"QTRX22615055.29","QTRX22615055","likeability","No",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",29,-71,5.291,2,"30"
"QTRX99398498.29","QTRX99398498","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-36,16.456,2,"30"
"QTRX48772191.29","QTRX48772191","likeability","no",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,82,3.81,2,"30"
"QTRX21605429.29","QTRX21605429","likeability","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-37,2.799,2,"30"
"QTRX84393557.29","QTRX84393557","likeability","No problems with the HIT",0,19,"b.HS.only",1,0,0,1,0,0,0,0,0,0,"no",29,-58,3.867,2,"30"
"QTRX38641665.29","QTRX38641665","likeability","Not at all.",0,36,"Post.Grad.Degree",0,1,0,0,0,0,0,0,0,1,"no",29,-49,12.793,2,"30"
"QTRX17513678.29","QTRX17513678","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-60,10.592,2,"30"
"QTRX90961196.29","QTRX90961196","likeability","No",0,53,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-10,27.895,2,"30"
"QTRX44449196.29","QTRX44449196","likeability","no",0,55,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",29,-91,7.515,2,"30"
"QTRX93339751.29","QTRX93339751","likeability","no",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",29,-100,8.601,2,"30"
"QTRX18797410.29","QTRX18797410","likeability","NO",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,18,4.903,2,"30"
"QTRX74255804.29","QTRX74255804","likeability","no",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",29,-41,7.095,2,"30"
"QTRX22830027.29","QTRX22830027","likeability","",0,19,"b.HS.only",0,1,0,0,0,0,0,0,0,0,"no",29,-16,9.06,2,"30"
"QTRX28482142.29","QTRX28482142","likeability","No",0,32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",29,-18,3.741,2,"30"
"QTRX75607097.29","QTRX75607097","likeability","no",0,23,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",29,1,7.304,2,"30"
"QTRX26891186.29","QTRX26891186","likeability","No.",0,43,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-100,9.214,2,"30"
"QTRX98285732.29","QTRX98285732","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",29,-19,7.32,2,"30"
"QTRX93958504.29","QTRX93958504","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,63,7.467,2,"30"
"QTRX13554782.29","QTRX13554782","likeability","",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",29,-44,6.205,2,"30"
"QTRX77242402.29","QTRX77242402","likeability","Nope!",0,24,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",29,-12,6.019,2,"30"
"QTRX27367956.29","QTRX27367956","likeability","no",0,64,"d.4.Yr.Coll",1,1,0,0,0,0,0,1,0,1,"no",29,40,12.805,2,"30"
"QTRX78989910.29","QTRX78989910","likeability","No",0,25,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-100,4.677,2,"30"
"QTRX41182458.29","QTRX41182458","likeability","no",0,41,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,24,11.141,2,"30"
"QTRX25347010.29","QTRX25347010","likeability","No",0,24,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",29,21,21.903,2,"30"
"QTRX85532601.29","QTRX85532601","likeability","NO",0,49,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",29,-21,7.2,2,"30"
"QTRX63082843.29","QTRX63082843","likeability","no",0,21,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",29,-65,6.263,2,"30"
"QTRX33807355.29","QTRX33807355","likeability","",0,25,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",29,-35,10.24,2,"30"
"QTRX49491131.29","QTRX49491131","likeability","none",0,62,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",29,-1,9.061,2,"30"
"QTRX37715178.29","QTRX37715178","likeability","No",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,40,5.509,2,"30"
"QTRX76580552.29","QTRX76580552","likeability","No, smooth as butter.",0,26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-41,23.252,2,"30"
"QTRX49944798.29","QTRX49944798","likeability","no",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-63,6.375,2,"30"
"QTRX51783769.29","QTRX51783769","likeability","no",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-22,8.252,2,"30"
"QTRX52619101.29","QTRX52619101","likeability","No",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-81,3.07,2,"30"
"QTRX19349372.29","QTRX19349372","likeability","Worked well. Thank you",0,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-12,9.832,2,"30"
"QTRX88394516.29","QTRX88394516","likeability","",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-38,4.902,2,"30"
"QTRX19089714.29","QTRX19089714","likeability","",0,50,"a.No.HS",1,0,0,0,0,0,0,0,0,0,"no",29,46,7.867,2,"30"
"QTRX91580973.29","QTRX91580973","likeability","",0,51,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",29,-60,17.912,2,"30"
"QTRX56715605.29","QTRX56715605","likeability","",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-5,8.744,2,"30"
"QTRX48848377.29","QTRX48848377","likeability","None",0,40,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",29,0,7.75,2,"30"
"QTRX22720204.29","QTRX22720204","likeability","",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",29,-66,7.108,2,"30"
"QTRX37787483.29","QTRX37787483","likeability","No",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",29,-60,5.877,2,"30"
"QTRX16555933.29","QTRX16555933","likeability","Nope",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-22,5.588,2,"30"
"QTRX40330510.29","QTRX40330510","likeability","no",0,31,"Post.Grad.Degree",0,0,0,0,0,0,0,0,1,1,"no",29,-18,14.02,2,"30"
"QTRX81500165.29","QTRX81500165","likeability","Nope!",0,29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",29,-60,15.792,2,"30"
"QTRX93104510.29","QTRX93104510","likeability","",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-80,5.261,2,"30"
"QTRX75993525.29","QTRX75993525","likeability","No",0,20,"b.HS.only",0,1,0,0,0,0,0,0,0,0,"no",29,-29,3.573,2,"30"
"QTRX83435732.29","QTRX83435732","likeability","",0,26,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,"no",29,-2,5.04,2,"30"
"QTRX29659685.29","QTRX29659685","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-57,6.805,2,"30"
"QTRX13221974.29","QTRX13221974","likeability","no problems or confusion",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,8,7.377,2,"30"
"QTRX78110958.29","QTRX78110958","likeability","n/a",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-20,4.984,2,"30"
"QTRX19464568.29","QTRX19464568","likeability","NO",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-94,9.203,2,"30"
"QTRX50162608.29","QTRX50162608","likeability","No",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-19,5.259,1,"30"
"QTRX42188423.29","QTRX42188423","likeability","No",0,43,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-20,19.148,2,"30"
"QTRX74602312.29","QTRX74602312","likeability","Yes, the pictures would frequently not load and I would have to refresh the page. The pages were also slow to load.",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-100,7.911,2,"30"
"QTRX40282869.29","QTRX40282869","likeability","No problems at all. ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-100,5.841,2,"30"
"QTRX57547573.29","QTRX57547573","likeability","no",0,25,"d.4.Yr.Coll",0,1,0,0,0,1,0,0,0,0,"no",29,-21,4.425,2,"30"
"QTRX60134779.29","QTRX60134779","likeability","No",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-1,7.045,2,"30"
"QTRX69495831.29","QTRX69495831","likeability","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-23,5.292,2,"30"
"QTRX37254261.29","QTRX37254261","likeability","nope",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",29,-60,5.439,2,"30"
"QTRX47591399.29","QTRX47591399","likeability","Yes, the whole thing is loading very slowly. A lot of messages w/""internal server error"". Had to refresh multiple times. Had to close tab multiple times.",0,26,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",29,-11,31.21,2,"30"
"QTRX72269157.29","QTRX72269157","likeability","No.  Thank you",0,51,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-22,7.988,2,"30"
"QTRX99174730.29","QTRX99174730","likeability","No",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",29,-74,6.739,2,"30"
"QTRX19401947.29","QTRX19401947","likeability","Nothing was wrong",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",29,-25,6.677,2,"30"
"QTRX44997201.29","QTRX44997201","likeability","no, thank you",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,20,6.003,2,"30"
"QTRX22257151.29","QTRX22257151","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-41,20.233,2,"30"
"QTRX57146741.29","QTRX57146741","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-15,10.071,2,"30"
"QTRX41045598.29","QTRX41045598","likeability","no",0,33,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-51,10.566,2,"30"
"QTRX35056138.29","QTRX35056138","likeability","no",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",29,-56,11.587,2,"30"
"QTRX36067903.29","QTRX36067903","likeability","",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-100,13.258,2,"30"
"QTRX15046037.29","QTRX15046037","likeability","No.",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",29,-90,15.534,2,"30"
"QTRX59654414.29","QTRX59654414","likeability","the survey site was very slow",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,10,33.86,2,"30"
"QTRX83316114.29","QTRX83316114","likeability","no",0,43,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",29,-62,5.794,2,"30"
"QTRX13010671.29","QTRX13010671","likeability","",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",29,-7,4.137,2,"30"
"QTRX42544723.29","QTRX42544723","likeability","No",0,54,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",29,-42,5.164,2,"30"
"QTRX30150608.29","QTRX30150608","likeability","",0,21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",29,-84,NA,2,"30"
"QTRX98338939.30","QTRX98338939","likeability","No",0,32,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",30,21,9.8,2,"31"
"QTRX52800380.30","QTRX52800380","likeability","No, i did not.",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",30,65,13.719,2,"31"
"QTRX96685789.30","QTRX96685789","likeability","no",0,22,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",30,0,7.022,2,"31"
"QTRX64994849.30","QTRX64994849","likeability","None",0,49,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",30,51,8.884,2,"31"
"QTRX87014239.30","QTRX87014239","likeability","none.",0,55,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",30,33,9.154,2,"31"
"QTRX53153382.30","QTRX53153382","likeability","No",0,21,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",30,30,6.769,2,"31"
"QTRX99730826.30","QTRX99730826","likeability","no",0,51,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",30,3,9.366,2,"31"
"QTRX99398498.30","QTRX99398498","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",30,-6,9.03,2,"31"
"QTRX31394357.30","QTRX31394357","likeability","No",0,56,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",30,15,14.962,2,"31"
"QTRX84393557.30","QTRX84393557","likeability","No problems with the HIT",0,19,"b.HS.only",1,0,0,1,0,0,0,0,0,0,"no",30,39,5.974,2,"31"
"QTRX17513678.30","QTRX17513678","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",30,1,6.466,2,"31"
"QTRX27045087.30","QTRX27045087","likeability","None",0,39,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",30,34,4.084,2,"31"
"QTRX90961196.30","QTRX90961196","likeability","No",0,53,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",30,30,18.237,2,"31"
"QTRX98585467.30","QTRX98585467","likeability","none",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",30,-14,19.558,2,"31"
"QTRX31730462.30","QTRX31730462","likeability","no",0,28,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",30,-56,9.28,2,"31"
"QTRX54005738.30","QTRX54005738","likeability","",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",30,62,5.584,2,"31"
"QTRX67496307.30","QTRX67496307","likeability","No",0,23,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",30,-39,4.41,2,"31"
"QTRX53055524.30","QTRX53055524","likeability","None",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",30,40,8.669,2,"31"
"QTRX27516802.30","QTRX27516802","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",30,40,19.879,1,"31"
"QTRX50652976.30","QTRX50652976","likeability","No",0,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",30,42,8.874,2,"31"
