"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX12926513.66","QTRX12926513","trust","no",0,56,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",66,9,7.614,2,"67"
"QTRX91802909.66","QTRX91802909","trust","No.",0,30,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",66,25,9.755,2,"67"
"QTRX81159764.66","QTRX81159764","trust","Yes, I was confused whether to hit yes or no when identifying the robots.",1,20,"b.HS.only",0,0,0,0,0,1,0,0,0,0,"no",66,6,3.944,2,"67"
"QTRX42032396.66","QTRX42032396","trust","no",0,36,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",66,60,9.817,1,"67"
"QTRX64739925.66","QTRX64739925","trust","",0,31,"d.4.Yr.Coll",1,0,0,0,0,1,0,0,0,0,"no",66,100,3.135,2,"67"
"QTRX16176507.66","QTRX16176507","trust","none",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",66,20,8.946,2,"67"
"QTRX36295758.66","QTRX36295758","trust","none",0,39,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",66,1,8.908,2,"67"
"QTRX79504793.66","QTRX79504793","trust","No issues while completing the survey.",0,29,"c.2.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",66,10,20.738,2,"67"
"QTRX46174232.66","QTRX46174232","trust","nope",0,50,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",66,5,9.916,2,"67"
"QTRX34796559.66","QTRX34796559","trust","n/a",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",66,20,8.846,2,"67"
"QTRX12616841.66","QTRX12616841","trust","No",0,55,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",66,40,9.058,2,"67"
"QTRX68713456.66","QTRX68713456","trust","I understood.",1,38,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",66,21,5.5,2,"67"
"QTRX30015719.66","QTRX30015719","trust","No",0,29,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",66,5,3.844,2,"67"
"QTRX30767986.66","QTRX30767986","trust","no",0,47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,9,9.573,2,"67"
"QTRX77438662.66","QTRX77438662","trust","No",0,36,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",66,96,3.931,2,"67"
"QTRX44518834.66","QTRX44518834","trust","No, but I decided not to wager anything and keep my money because I do not trust robots. ",0,27,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,1,"no",66,0,2.768,2,"67"
"QTRX70762355.66","QTRX70762355","trust","No.",0,18,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",66,5,7.071,2,"67"
"QTRX24608901.66","QTRX24608901","trust","no",0,54,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,1,"no",66,71,20.233,2,"67"
"QTRX47493251.66","QTRX47493251","trust","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,90,6.658,2,"67"
"QTRX33367763.66","QTRX33367763","trust","no",0,48,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,90,6.739,2,"67"
"QTRX72198509.66","QTRX72198509","trust","None",0,47,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,20,29.19,2,"67"
"QTRX71801122.66","QTRX71801122","trust","",1,28,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,0,"no",66,20,5.694,2,"67"
"QTRX56640858.66","QTRX56640858","trust","No.",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,20,11.578,2,"67"
"QTRX32324125.66","QTRX32324125","trust","None noted",0,33,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",66,40,7.565,2,"67"
"QTRX76033488.66","QTRX76033488","trust","I did not.",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",66,10,6.651,2,"67"
"QTRX91989600.66","QTRX91989600","trust","No",0,22,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",66,10,8.061,2,"67"
"QTRX48121535.66","QTRX48121535","trust","No",0,25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",66,71,15.359,2,"67"
"QTRX33247254.66","QTRX33247254","trust","No",0,35,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",66,10,8.589,2,"67"
"QTRX28674078.66","QTRX28674078","trust",NA,1,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",66,100,8.239,2,"67"
"QTRX78929624.66","QTRX78929624","trust","none",0,44,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",66,70,4.383,2,"67"
"QTRX38451651.66","QTRX38451651","trust","I had to reload a few pages because the pictures wouldn't load at first.",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",66,25,27.456,2,"67"
"QTRX37825100.66","QTRX37825100","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",66,23,7.134,2,"67"
"QTRX57255627.66","QTRX57255627","trust","no",1,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,34,7.858,2,"67"
"QTRX63906545.66","QTRX63906545","trust","",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",66,50,4.065,2,"67"
"QTRX79833830.66","QTRX79833830","trust","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,29,10.829,2,"67"
"QTRX63253795.66","QTRX63253795","trust","Yes. Not sure when I would have seen those robots.",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,12,8.274,2,"67"
"QTRX65168034.66","QTRX65168034","trust","no",0,26,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",66,1,7.117,2,"67"
"QTRX47320448.66","QTRX47320448","trust","No",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",66,51,5.964,2,"67"
"QTRX77311698.66","QTRX77311698","trust","not at all",0,47,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",66,0,4.496,2,"67"
"QTRX66915200.66","QTRX66915200","trust","No",0,39,"Post.Grad.Degree",0,1,0,0,0,0,0,0,0,1,"no",66,0,4.75,2,"67"
"QTRX72521536.67","QTRX72521536","trust","No",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,30,9.768,2,"68"
"QTRX52111973.67","QTRX52111973","trust","no",0,19,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",67,30,11.128,2,"68"
"QTRX13028870.67","QTRX13028870","trust","nope",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,1,"no",67,100,6.587,2,"68"
"QTRX89268711.67","QTRX89268711","trust","No",0,56,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,100,13.16,2,"68"
"QTRX83811543.67","QTRX83811543","trust","No problems. ",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,8,5.778,2,"68"
"QTRX38227396.67","QTRX38227396","trust","no",0,40,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",67,81,7.465,2,"68"
"QTRX35522266.67","QTRX35522266","trust","",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",67,10,11.539,2,"68"
"QTRX28545882.67","QTRX28545882","trust","",0,25,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,0,"no",67,4,6.016,2,"68"
"QTRX25484725.67","QTRX25484725","trust","",0,38,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,60,7.519,2,"68"
"QTRX10465486.67","QTRX10465486","trust","No, it was fine.",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,1,4.811,2,"68"
"QTRX18302977.67","QTRX18302977","trust","Nope",0,37,"b.HS.only",0,0,0,0,0,0,0,1,0,0,"no",67,15,7.782,2,"68"
"QTRX52955841.67","QTRX52955841","trust","I experienced no errors or confusion.",0,27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,40,4.259,2,"68"
"QTRX25774844.67","QTRX25774844","trust","None whatsoever.",0,34,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",67,100,9.477,2,"68"
"QTRX50915451.67","QTRX50915451","trust","no",0,36,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",67,15,26.562,2,"68"
"QTRX62467888.67","QTRX62467888","trust","No",0,22,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",67,35,3.333,2,"68"
"QTRX70615631.67","QTRX70615631","trust","",0,33,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",67,0,2.468,2,"68"
"QTRX56291655.67","QTRX56291655","trust","Confusion.",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",67,20,9.823,2,"68"
"QTRX10316751.67","QTRX10316751","trust","no",0,25,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",67,0,12.177,2,"68"
"QTRX36246454.67","QTRX36246454","trust","It seemed to be pretty straightforward.",0,31,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",67,50,5.904,2,"68"
"QTRX34908856.67","QTRX34908856","trust","None.",1,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,88,3.354,2,"68"
"QTRX78266396.67","QTRX78266396","trust","No I did not experience any confusion although I'm curious as to what see the faces before had to do with the study.",0,21,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",67,65,11.015,2,"68"
"QTRX78892077.67","QTRX78892077","trust","no",0,46,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,8,10.123,2,"68"
"QTRX17459076.67","QTRX17459076","trust","no",0,24,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",67,6,6.865,2,"68"
"QTRX67583507.67","QTRX67583507","trust","",0,38,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,14,7.344,2,"68"
"QTRX41951235.67","QTRX41951235","trust","No",1,22,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",67,6,11.57,2,"68"
"QTRX79017804.67","QTRX79017804","trust","No",0,22,"b.HS.only",0,0,0,0,0,0,0,1,0,1,"no",67,0,10.12,2,"68"
"QTRX72777706.67","QTRX72777706","trust","",0,30,"d.4.Yr.Coll",0,0,0,1,0,0,1,0,0,0,"no",67,81,6.579,2,"68"
"QTRX76939344.67","QTRX76939344","trust","",0,31,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",67,0,4.236,2,"68"
"QTRX76735345.67","QTRX76735345","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,19,9.893,2,"68"
"QTRX12870353.67","QTRX12870353","trust","no",0,31,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,20,20.018,2,"68"
"QTRX72122780.67","QTRX72122780","trust","No",0,27,"d.4.Yr.Coll",1,1,1,1,1,1,1,1,1,0,"no",67,0,4.666,2,"68"
"QTRX64739925.67","QTRX64739925","trust","",0,31,"d.4.Yr.Coll",1,0,0,0,0,1,0,0,0,0,"no",67,100,2.538,2,"68"
"QTRX48893187.67","QTRX48893187","trust","no",0,52,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",67,5,7.149,2,"68"
"QTRX48133757.67","QTRX48133757","trust","no",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,5,6.206,2,"68"
"QTRX47135591.67","QTRX47135591","trust","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,5,15.423,2,"68"
"QTRX28211890.67","QTRX28211890","trust","No",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",67,10,13.216,2,"68"
"QTRX80205045.67","QTRX80205045","trust","no",0,32,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,58,26.543,1,"68"
"QTRX37596073.67","QTRX37596073","trust","no",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,50,6.004,2,"68"
"QTRX64148840.67","QTRX64148840","trust","No",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",67,39,4.361,2,"68"
"QTRX77524110.67","QTRX77524110","trust","No problems, thank you.",0,41,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,10,16.136,2,"68"
"QTRX68713456.67","QTRX68713456","trust","I understood.",1,38,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",67,29,14.592,2,"68"
"QTRX45213333.67","QTRX45213333","trust","No",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",67,50,6.659,2,"68"
"QTRX77438662.67","QTRX77438662","trust","No",0,36,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",67,96,3.273,2,"68"
"QTRX51895927.67","QTRX51895927","trust","No",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,50,20.42,2,"68"
"QTRX28507155.67","QTRX28507155","trust","No",0,20,"b.HS.only",0,0,0,0,0,1,0,0,0,0,"no",67,19,4.919,2,"68"
"QTRX97905897.67","QTRX97905897","trust","No",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",67,5,17.693,2,"68"
"QTRX72198509.67","QTRX72198509","trust","None",0,47,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,50,17.973,2,"68"
"QTRX45116455.67","QTRX45116455","trust","no",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,71,5.686,2,"68"
"QTRX63889879.67","QTRX63889879","trust","no",0,38,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",67,9,7.963,2,"68"
"QTRX78929624.67","QTRX78929624","trust","none",0,44,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",67,50,4.916,2,"68"
"QTRX79833830.67","QTRX79833830","trust","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,30,11.438,2,"68"
"QTRX63253795.67","QTRX63253795","trust","Yes. Not sure when I would have seen those robots.",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,11,3.821,2,"68"
"QTRX74178912.67","QTRX74178912","trust","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",67,0,5.452,2,"68"
"QTRX35174938.67","QTRX35174938","trust","Yes, the pictures sometimes didn't load properly and I had to refresh the page. It took much longer than estimated due to the slow load times and Internal Server Errors I recieved. ",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,30,5.784,2,"68"
"QTRX77311698.67","QTRX77311698","trust","not at all",0,47,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",67,0,4.7,2,"68"
"QTRX16831420.67","QTRX16831420","trust","no",0,25,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",67,26,6.706,2,"68"
"QTRX72521536.68","QTRX72521536","trust","No",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,40,10.28,2,"69"
"QTRX66173609.68","QTRX66173609","trust","NONE",0,26,"b.HS.only",0,0,0,0,0,0,1,0,0,0,"no",68,62,17.258,2,"69"
"QTRX20805468.68","QTRX20805468","trust","no",0,40,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",68,24,10.35,2,"69"
"QTRX47887265.68","QTRX47887265","trust","I didnt know that you had to bet at least $1",0,19,"b.HS.only",0,1,0,0,0,0,0,0,0,0,"no",68,5,12.701,2,"69"
"QTRX69861394.68","QTRX69861394","trust","",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",68,71,6.434,2,"69"
"QTRX38227396.68","QTRX38227396","trust","no",0,40,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",68,81,7.196,2,"69"
"QTRX49252279.68","QTRX49252279","trust","",0,27,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,"no",68,93,8.586,2,"69"
"QTRX18455116.68","QTRX18455116","trust","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,60,7.629,2,"69"
"QTRX62467888.68","QTRX62467888","trust","No",0,22,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",68,32,3.812,2,"69"
"QTRX44288493.68","QTRX44288493","trust","No.",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,8,7.569,2,"69"
"QTRX65419860.68","QTRX65419860","trust","No",0,43,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,5,18.088,2,"69"
"QTRX18099778.68","QTRX18099778","trust","No",0,21,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,10,5.831,2,"69"
"QTRX43584047.68","QTRX43584047","trust","Computer mouse died in the middle, had to go get a spare mouse and hook up so I could finish the study that is why there is a gap of time in the middle between some of the answers while I went and got my spare mouse.",0,41,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,100,10.336,1,"69"
"QTRX68550066.68","QTRX68550066","trust","none",0,26,"a.No.HS",0,0,0,0,0,0,0,0,1,0,"no",68,20,8.168,2,"69"
"QTRX12511085.68","QTRX12511085","trust","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,32,4.57,2,"69"
"QTRX38082285.68","QTRX38082285","trust","no",1,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,32,4.107,2,"69"
"QTRX51712631.68","QTRX51712631","trust","no",0,22,"c.2.Yr.Coll",1,0,0,1,0,0,0,0,0,1,"no",68,40,4.201,2,"69"
"QTRX10316751.68","QTRX10316751","trust","no",0,25,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",68,0,8.261,2,"69"
"QTRX17312992.68","QTRX17312992","trust","no",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,60,8.622,2,"69"
"QTRX74974159.68","QTRX74974159","trust","Nah ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,40,10.935,2,"69"
"QTRX49184364.68","QTRX49184364","trust","None",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,27,3.286,2,"69"
"QTRX88764574.68","QTRX88764574","trust","N/A",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,100,11.651,2,"69"
"QTRX83836143.68","QTRX83836143","trust","No",0,35,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",68,15,7.752,2,"69"
"QTRX98369233.68","QTRX98369233","trust","none",0,33,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",68,19,6.233,2,"69"
"QTRX80346312.68","QTRX80346312","trust","not at all",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,30,11.281,2,"69"
"QTRX11018843.68","QTRX11018843","trust","No",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,39,29.726,2,"69"
"QTRX44471932.68","QTRX44471932","trust","No",0,25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,51,7.35,2,"69"
"QTRX28271331.68","QTRX28271331","trust","nope",0,29,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",68,11,3.77,2,"69"
"QTRX76735345.68","QTRX76735345","trust","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,12,7.157,2,"69"
"QTRX48090690.68","QTRX48090690","trust","No",0,34,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,70,8.204,2,"69"
"QTRX56275953.68","QTRX56275953","trust","Some slow loading.",0,55,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,40,9.874,2,"69"
"QTRX92408245.68","QTRX92408245","trust","no",0,63,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",68,50,5.019,2,"69"
"QTRX61990822.68","QTRX61990822","trust","no",0,29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,60,7.668,2,"69"
"QTRX58324770.68","QTRX58324770","trust","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,70,5.468,2,"69"
"QTRX13403053.68","QTRX13403053","trust","",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,1,0,"no",68,30,4.157,2,"69"
"QTRX20587577.68","QTRX20587577","trust","no",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",68,100,11.592,2,"69"
"QTRX81436699.68","QTRX81436699","trust","No, everything went fine",0,69,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,30,35.997,2,"69"
"QTRX17284116.68","QTRX17284116","trust","No, I did not experience any confusion or technical problems within this study. ",0,22,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",68,90,6.112,2,"69"
"QTRX10565961.68","QTRX10565961","trust","No",0,23,"d.4.Yr.Coll",0,0,1,0,0,0,0,0,0,1,"no",68,2,5.692,2,"69"
"QTRX64148840.68","QTRX64148840","trust","No",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",68,31,8.535,2,"69"
"QTRX77524110.68","QTRX77524110","trust","No problems, thank you.",0,41,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,15,14.6,2,"69"
"QTRX18087646.68","QTRX18087646","trust","No",0,67,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",68,40,7.06,2,"69"
"QTRX42566869.68","QTRX42566869","trust","no",0,28,"a.No.HS",1,0,0,0,0,0,0,0,0,0,"no",68,49,4.025,2,"69"
"QTRX39823689.68","QTRX39823689","trust","no.",0,36,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",68,12,6.501,2,"69"
"QTRX98240380.68","QTRX98240380","trust","None",0,56,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,40,9.388,1,"69"
"QTRX24608901.68","QTRX24608901","trust","no",0,54,"Post.Grad.Degree",0,0,0,0,1,0,0,0,0,1,"no",68,61,8.052,2,"69"
"QTRX74560709.68","QTRX74560709","trust","",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,70,11.83,2,"69"
"QTRX85632592.68","QTRX85632592","trust","No",0,25,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",68,9,13.777,2,"69"
"QTRX33367763.68","QTRX33367763","trust","no",0,48,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,48,9.224,2,"69"
"QTRX30240796.68","QTRX30240796","trust","no",0,63,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,51,6.151,1,"69"
"QTRX59839727.68","QTRX59839727","trust","No",0,38,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,0,19.381,2,"69"
"QTRX84710091.68","QTRX84710091","trust","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,19,5.827,2,"69"
"QTRX45116455.68","QTRX45116455","trust","no",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,60,7.193,2,"69"
"QTRX56640858.68","QTRX56640858","trust","No.",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,39,22.97,2,"69"
"QTRX91989600.68","QTRX91989600","trust","No",0,22,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",68,65,21.94,2,"69"
"QTRX55301995.68","QTRX55301995","trust","No",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,25,10.753,2,"69"
"QTRX80256221.68","QTRX80256221","trust","Nope",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,30,10.641,2,"69"
"QTRX28674078.68","QTRX28674078","trust",NA,1,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,100,4.519,2,"69"
"QTRX10803789.68","QTRX10803789","trust","no",0,25,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,20,8.887,2,"69"
"QTRX38451651.68","QTRX38451651","trust","I had to reload a few pages because the pictures wouldn't load at first.",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",68,50,8.532,2,"69"
"QTRX79086053.68","QTRX79086053","trust","No",0,NA,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",68,0,34.772,2,"69"
"QTRX65168034.68","QTRX65168034","trust","no",0,26,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",68,2,8.893,2,"69"
"QTRX99262922.68","QTRX99262922","trust","No",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,12,3.472,2,"69"
"QTRX44947444.68","QTRX44947444","trust","no",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",68,70,7.723,1,"69"
"QTRX47320448.68","QTRX47320448","trust","No",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",68,60,3.749,2,"69"
"QTRX89478585.68","QTRX89478585","trust","The pictures would not load all the time. I think Qualtrics is broken",1,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",68,29,3.552,2,"69"
"QTRX53000931.68","QTRX53000931","trust","",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",68,6,9.837,2,"69"
"QTRX24894697.68","QTRX24894697","trust","",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",68,100,8.836,2,"69"
"QTRX96255621.69","QTRX96255621","trust","No i didnt",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",69,33,5.83,2,"70"
"QTRX61830751.69","QTRX61830751","trust","No",0,27,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",69,61,3.439,1,"70"
"QTRX42491353.69","QTRX42491353","trust","no",0,36,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,1,"no",69,27,6.048,2,"70"
"QTRX52111973.69","QTRX52111973","trust","no",0,19,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",69,20,14.956,2,"70"
"QTRX81445432.69","QTRX81445432","trust","no",0,53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",69,50,12.656,2,"70"
"QTRX84937651.69","QTRX84937651","trust","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",69,50,3.058,2,"70"
"QTRX63738810.69","QTRX63738810","trust","Just that its hard to know which robots were trustworthy. Human faces more trustworthy? I voted them less trustable, less often. Strange robot faces are more likely to pay out? Its really impossible to know. I am not sure how my choices could not be arbitrary, because I was completely suspicious the whole survey. ",0,42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",69,50,8.121,2,"70"
"QTRX50077178.69","QTRX50077178","trust","no",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",69,100,6.51,2,"70"
"QTRX52955841.69","QTRX52955841","trust","I experienced no errors or confusion.",0,27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",69,50,4.199,2,"70"
"QTRX62467888.69","QTRX62467888","trust","No",0,22,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",69,41,48.812,2,"70"
